audio_path,reference,wer,w2v_hyp,w2v_score
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator s,4941.902657412884
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.02,and the deepest anxiety was felt that the crime if crime there had been a should be brought home to its perpetrators,4941.7148789149505
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.02,and the deepest anxiety was felt that the crime if crime ther had been should be brought home to its perpetrators,4941.710384841559
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator b,4941.492114900945
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator w,4941.421497152445
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator d,4941.331108228562
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator m,4941.02563338816
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.02,and the deepest anxiety was felt that the crime if crime here had been should be brought home to its perpetrators,4940.923287729619
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to it perpetrator,4940.846840181945
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator y,4940.638592287896
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator p,4940.399734674093
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator n,4940.2930007272935
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator j,4940.030771079657
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to ice perpetrator,4939.929729709026
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator t,4939.768667286036
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator h,4939.7680061286665
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator g,4939.58625424206
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator 0,4939.463960310815
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator k,4939.421715069411
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator c,4938.87809258282
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator i,4938.803526265023
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrate,4938.105862260459
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.02,and the deepest anxiety was felt that the crime if crime there had been should be brought home to his perpetrators,4937.539285797475
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.02,and the deepest anxiety was felt that the crime if crime their had been should be brought home to his perpetrator,4936.883616728184
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator l,4936.760237123368
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator x,4936.695218713878
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.02,and the deepest anxiety was felt that the crime if crime their had been should be brought home to its perpetrator r,4935.986772221921
