id,talk_id,speaker_id,reference,hypothesis,wer
<F0_M>,WadeDavis_2003,Wade_Davis,from southeast asia from sarawak a people who lived free in the forest until a generation ago and now have all been reduced to servitude and prostitution on the banks of the rivers where you can see the river itself is soiled with the,from south est aga from saro wack a people who lived frey in the forest until a generation gow and now have al ben reds to servitude and prostitution n the bancs of the reivers wer hu can se the rever itself is soiled with they,0.07692307692307693
<F0_M>,WadeDavis_2003,Wade_Davis,silt that seems to be carrying half of borneo away to the south china sea where the japanese freighters hang light in the horizon ready to fill their,silt that seemes to be caring haff aborn away to the stot shin ase were hey jaffna s friars hang lit n the horis an redy to fil her,0.1342281879194631
<F0_M>,WadeDavis_2003,Wade_Davis,holds with raw logs ripped from the forest or in the case of the yanomami it is the disease entities that have come in in the wake of the discovery of gold or if we go,holds with raw lags ripe from the forest orin the cass 0 the ano mammies a disease antis ad hav com in the wako the d escovedo ry of gold or if we gow,0.12574850299401197
<F0_M>,WadeDavis_2003,Wade_Davis,into the mountains of tibet where i am doing a lot of research recently you will see it is a crude face of political domination you know genocide the physical extinction of a people is universally condemned but ethnocide the destruction of people is way of life is not only not condemned it is universally in many quarters celebrated as part of a development strategy and you cannot understand the pain of tibet until you move through it at the ground level i once traveled 6000 miles from chengdu in western china over,int the mons of tibet rim doin a lot of reassert h recently hul sey its e croud fate of political domination now gan sid the fiscal extinction of a people is univers ily con deme but ethne sid the destruction of peoples wy of lif is not only not condemned its universally in many orter s sella berated as part f a divel ment strada gy and yu canot under stand the paine of tibet until yu move thro it a the ground leval i wance traveled 6 thousan miles frome shand in western china over,0.10597302504816955
<F0_M>,WadeDavis_2003,Wade_Davis,land through southeastern tibet to lhasa with a young colleague and it was only when i got to,land hr soth eastern ta bet to lassa with a yong college adi was only wen i gat to,0.12903225806451613
<F0_M>,WadeDavis_2003,Wade_Davis,lhasa that i understood the face behind the statistics you hear about 6000 sacred monuments torn apart to dust and ashes,lossow that i understood the faed b hind thes statistics you her about 6 thous end sacred moniment torne apart to dust in ashiel,0.10833333333333334
<F0_M>,WadeDavis_2003,Wade_Davis,1200000 people killed by the cadres during the cultural revolution this young man is father had been ascribed to the panchen lama that meant he was instantly killed at the time of the chinese invasion his uncle fled with his holiness in the diaspora that took the people to,one point to 1000000 people chilled by the cadran derin te culture revolution this young mans father had ben ascribed 0 the patchin lama that ment he was intently cil at the time of the china is invasion his oncle fled with his holy nes in the d osservatore the people to,0.09157509157509157
<F0_M>,WadeDavis_2003,Wade_Davis,nepal his mother was incarcerated for the price of for the crime of being wealthy he was smuggled into the jail at the ti at the age of 2 to hide beneath her skirt tails because she could not bear to be without him the sister who had done that brave deed was put into an education camp one day she inadvertently stepped on an armband that of mao and for that transgression she was given 7 years of hard labor,nopal his mother was incarcerated forthe prie ove forthe crime ove being wealthy he was smugly into the gal at the time at the age of toda hid beneath her scr tels cas she coudna barto be with out him the sister had done that brave dead was pout into n edgecomb won day she ad inverting stept on an arme ban that of mow and for hat transgression she was given 7 yers of hard labor,0.09313725490196079
<F0_M>,WadeDavis_2003,Wade_Davis,the pain of tibet can be impossible to bear but the redemptive spirit of the people is something to behold,the pain of tibet can be impossible to br but the redemptive spirit of the people is somethin to be hald,0.03773584905660377
<F0_M>,WadeDavis_2003,Wade_Davis,and in the end then it really comes down to a choice do we want to live in a monochromatic world of monotony or do we want to embrace a polychromatic world of diversity,an in the end then it rely comes doun to a chores du we want a live in a mona carmack world of minot ny wr do we anto embrasse a paly crate world of diversity,0.09523809523809523
<F0_M>,WadeDavis_2003,Wade_Davis,margaret mead the great anthropologist said before she died that her greatest fear that was was as we drifted towards this blandly amorphous generic world view not only would we see the entire range of the human imagination reduced to a more narrow and,margret me the grat anthropologist sad befor she did that her greatest fer theat was was at as whe drifted tord his blandly amoris dinar world vi not only would we se the entier rang of the human madinah ion reds d to a mor naro in,0.0992063492063492
